,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2005/03/06,1阪神4,晴,11,仁川S(OP),16,4,7,266.6,16,16,柴原央明,56,ダ1800,良,1:54.7,3.3,6-6-6-9,36.2-37.3,40.1,536(+4),エンシェントヒル,&nbsp;
1,2005/02/12,2京都5,曇,11,すばるS(OP),16,8,16,424.6,16,11,柴原央明,56,ダ1400,良,1:25.4,1.5,14-14,35.0-36.7,37.0,532(0),ツルマルファイター,&nbsp;
2,2005/01/23,1京都8,曇,11,平安S(G3),16,5,9,428.1,16,16,熊沢重文,57,ダ1800,良,1:55.2,4.9,9-7-11-15,35.7-36.7,40.8,532(+4),ヒシアトラス,&nbsp;
3,2004/02/11,佐賀,晴,10,佐賀記念(G3),12,6,8,&nbsp;,3,7,藤田伸二,57,ダ2000,良,2:13.8,3.4,7-8-2-4,&nbsp;,&nbsp;,528(0),クーリンガー,&nbsp;
4,2004/01/25,1京都8,曇,11,平安S(G3),15,7,12,90.0,12,13,柴原央明,57,ダ1800,良,1:52.9,1.6,10-10-8-8,36.8-37.3,37.9,528(+1),タイムパラドックス,&nbsp;
5,2003/12/24,園田,晴,10,兵庫ゴールドトロフィ(G3),10,2,2,&nbsp;,5,5,藤田伸二,57,ダ1400,良,1:27.6,0.7,3-5-5,&nbsp;,&nbsp;,527(+15),スターリングローズ,210.0
6,2003/12/09,宇都宮,晴,9,第3回とちぎマロニエ(G3),12,5,6,&nbsp;,4,5,藤田伸二,57,ダ1400,稍,1:28.0,1.3,10-10,&nbsp;,&nbsp;,512(-8),ビワシンセイキ,270.0
7,2003/11/24,笠松,雨,10,全日本サラブレッドカ(G3),10,8,10,&nbsp;,4,5,藤田伸二,57,ダ1400,稍,1:27.3,1.2,4-3-5,&nbsp;,&nbsp;,520(+6),レジェンドハンター,180.0
8,2003/11/01,3東京7,曇,11,東京中日S杯武蔵野S(G3),16,8,16,120.9,15,13,北村宏司,57,ダ1600,良,1:38.7,2.5,13-13,34.7-37.4,38.4,514(-23),サイレントディール,&nbsp;
9,2003/05/05,高崎,晴,9,群馬記念(G3),12,4,4,&nbsp;,3,1,藤田伸二,57,ダ1500,良,1:35.3,-0.3,2-2-1,&nbsp;,&nbsp;,537(-9),(プリエミネンス),"3,000.0"
10,2003/03/12,名古屋,晴,10,名古屋大賞典(G3),12,8,11,&nbsp;,1,2,藤田伸二,56,ダ1900,良,2:01.2,0.0,&nbsp;,&nbsp;,&nbsp;,546(+8),マルカセンリョウ,"1,050.0"
11,2003/02/23,2中山8,曇,11,フェブラリーS(G1),16,3,6,19.7,7,8,北村宏司,57,ダ1800,稍,1:52.7,1.8,5-5-5-4,36.0-38.4,39.7,538(-6),ゴールドアリュール,&nbsp;
12,2003/01/26,1京都8,曇,11,平安S(G3),15,5,10,7.8,3,3,北村宏司,57,ダ1800,重,1:50.6,0.9,6-5-4-4,36.0-37.3,37.8,544(+4),スマートボーイ,"1,108.7"
13,2002/12/21,5阪神7,雨,10,ベテルギウスS(OP),13,6,9,2.9,1,1,藤田伸二,58,ダ1800,不,1:52.6,-0.6,3-3-3-2,37.0-38.4,38.2,540(+7),(ホシオー),"2,430.8"
14,2002/11/28,浦和,晴,9,彩の国浦和記念(G2),11,4,4,&nbsp;,4,5,北村宏司,56,ダ2000,良,2:07.7,1.8,4-5-3-4,36.8-39.6,41.0,533(+7),マキバスナイパー,200.0
15,2002/10/26,3中山7,曇,11,東京中日S杯武蔵野S(G3),16,4,8,35.8,10,2,北村宏司,57,ダ1800,稍,1:52.3,0.1,6-6-3-3,35.2-40.3,38.6,526(+1),ダブルハピネス,"1,717.0"
16,2002/10/01,上山,雨,10,さくらんぼ記念(G3),12,8,11,&nbsp;,3,12,藤田伸二,57,ダ1800,重,1:56.9,4.4,5-5-6-6,&nbsp;,&nbsp;,525(-15),ロングカイソウ,&nbsp;
17,2002/03/30,2阪神3,晴,11,コーラルS(OP),15,4,7,6.0,3,8,藤田伸二,59,ダ1400,重,1:23.9,1.5,12-12,33.9-36.8,36.9,540(-4),スターリングローズ,&nbsp;
18,2002/03/21,名古屋,曇,10,名古屋大賞典(G3),12,3,3,&nbsp;,2,2,藤田伸二,57,ダ1900,良,2:02.0,0.1,&nbsp;,&nbsp;,&nbsp;,544(+2),トーホウエンペラー,"1,050.0"
19,2002/03/03,1阪神4,晴,11,仁川S(OP),16,2,3,1.8,1,5,藤田伸二,58,ダ1800,良,1:52.5,1.4,3-3-3-3,36.4-38.2,38.9,542(0),タガノフォーティ,240.0
20,2002/01/20,1京都8,曇,11,平安S(G3),16,2,3,5.8,3,2,藤田伸二,57,ダ1800,良,1:51.2,0.3,5-3-2-2,36.3-37.5,37.4,542(+6),スマートボーイ,"1,717.2"
21,2001/12/22,5阪神7,晴,10,ベテルギウスS(OP),13,6,8,8.6,4,1,藤田伸二,57,ダ1800,良,1:52.0,-0.2,2-2-2-2,37.7-36.6,36.6,536(-4),(タマモルビーキング),"2,430.8"
22,2001/12/08,5阪神3,晴,11,摩耶S(OP),15,7,12,7.2,4,5,藤田伸二,57,ダ1400,良,1:23.6,0.6,6-5,34.1-37.1,37.0,540(+6),スタンドオンエンド,240.0
23,2001/11/18,5東京6,曇,11,霜月S(OP),16,7,13,10.2,6,14,田中剛,57,ダ1200,良,1:12.2,1.4,7-8,34.1-36.7,37.1,534(+10),サウスヴィグラス,&nbsp;
24,2001/01/29,1東京1,晴,11,根岸S(G3),13,3,3,8.9,5,7,藤田伸二,56,ダ1400,不,1:23.2,1.1,5-3,34.4-35.9,36.6,524(-4),ノボトゥルー,&nbsp;
25,2000/12/09,5阪神3,晴,11,シリウスS(G3),16,3,5,17.1,5,1,藤田伸二,54,ダ1400,良,1:23.3,0.0,2-2,34.5-37.0,36.7,528(+14),(エイシンサンルイス),"4,263.0"
26,2000/11/03,盛岡,曇,10,ダービーグランプリ(G1),14,5,7,&nbsp;,1,7,藤田伸二,56,ダ2000,稍,2:07.6,2.6,6-8-7-8,&nbsp;,&nbsp;,514(+6),レギュラーメンバー,&nbsp;
27,2000/09/30,5中山7,曇,11,ユニコーンS(G3),16,5,9,3.1,1,4,藤田伸二,56,ダ1800,良,1:51.6,0.9,3-3-3-2,35.7-37.5,38.1,508(+4),アグネスデジタル,600.0
28,2000/07/13,旭川,曇,9,グランシャリオC(G3),13,4,5,&nbsp;,1,1,藤田伸二,55,ダ1600,良,1:39.4,-0.5,&nbsp;,&nbsp;,&nbsp;,504(+4),(ビーチフラッグ),"3,000.0"
29,2000/05/28,3東京4,晴,9,東京優駿(G1),18,5,9,149.1,13,18,北村宏司,57,芝2400,良,2:31.3,5.1,4-5-6-13,35.0-36.1,40.5,500(-10),アグネスフライト,&nbsp;
30,2000/05/07,2東京6,晴,11,NHKマイルC(G1),18,3,6,22.8,7,14,北村宏司,57,芝1600,良,1:35.0,1.5,12-13,34.2-35.8,36.2,510(0),イーグルカフェ,&nbsp;
31,2000/04/01,3中山3,晴,9,伏竜S(OP),10,2,2,8.0,3,1,北村宏司,55,ダ1800,良,1:54.0,-0.3,3-2-2-2,37.5-39.3,39.2,510(-4),(タマモルビーキング),"1,923.8"
32,2000/03/26,2阪神2,曇,7,4歳500万下,14,8,14,3.0,2,1,北村宏司,54,ダ1200,良,1:12.6,-0.6,5-4,35.2-37.4,36.6,514(+4),(ビジネスチャンス),700.0
33,2000/03/05,1阪神4,晴,3,4歳新馬,8,3,3,5.8,3,1,熊沢重文,55,ダ1200,重,1:12.5,-0.2,4-3,35.8-36.7,36.3,510(0),(ドラゴンキング),600.0
