,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,1997/12/21,5中山8,晴,9,有馬記念(G1),16,2,3,3.0,1,2,武豊,56,芝2500,良,2:34.8,0.0,12-12-12-6,30.1-37.5,36.8,494(+4),シルクジャスティス,"5,399.6"
1,1997/07/06,3阪神8,晴,10,宝塚記念(G1),12,6,8,2.3,1,1,武豊,58,芝2200,良,2:11.9,0.0,10-10-9-4,34.3-36.8,36.4,490(-10),(バブルガムフェロー),"13,468.8"
2,1997/04/27,3京都4,晴,10,天皇賞(春)(G1),16,7,14,4.1,3,3,武豊,58,芝3200,良,3:14.7,0.3,10-10-3-2,37.8-34.8,35.0,500(0),マヤノトップガン,"3,351.0"
3,1997/03/30,2阪神4,曇,11,産経大阪杯(G2),9,7,7,1.5,1,1,武豊,58,芝2000,稍,2:02.0,-0.2,3-3-3-2,37.0-36.3,35.9,500(+16),(ユウトウセイ),"6,468.6"
4,1996/12/22,6中山8,晴,9,有馬記念(G1),14,7,11,8.4,3,2,武豊,57,芝2500,良,2:34.2,0.4,4-4-3-2,31.2-36.8,37.1,484(-2),サクラローレル,"5,386.4"
5,1996/10/27,5東京8,晴,10,天皇賞(秋)(G1),17,6,11,4.0,2,4,武豊,58,芝2000,良,1:58.9,0.2,7-7-8,36.3-34.7,34.2,486(-4),バブルガムフェロー,"2,000.0"
6,1996/10/06,4京都2,晴,11,京都大賞典(G2),14,4,5,1.2,1,1,武豊,57,芝2400,良,2:25.1,-0.1,7-7-7-6,35.9-34.1,33.9,490(+2),(ミナモトマリノス),"6,506.4"
7,1996/09/08,4阪神2,晴,11,朝日チャレンジC(G3),11,1,1,1.4,1,1,武豊,57,芝2000,良,1:59.5,-0.1,3-3-3-3,36.3-36.5,34.8,488(+4),(スターマン),"4,642.7"
8,1996/06/30,1札幌8,曇,11,札幌記念(G3),14,8,13,1.5,1,1,武豊,58,芝2000,稍,2:01.6,0.0,6-5-4-3,35.4-35.9,35.6,484(0),(マイヨジョンヌ),"4,150.4"
9,1996/06/01,4東京5,曇,11,エプソムC(G3),14,6,10,2.2,1,1,武豊,57,芝1800,良,1:45.7,-0.1,7-7-7,34.9-35.4,34.8,484(+2),(ユウセンショウ),"4,356.0"
10,1996/05/18,2中京1,曇,11,桶狭間S(1500万下),12,2,2,1.2,1,1,武豊,56.5,芝1800,良,1:48.3,-0.1,4-5-5-4,36.6-35.0,34.7,482(-4),(ニシノダイオー),"1,770.8"
11,1996/05/05,3京都6,曇,9,鴨川特別(900万下),10,2,2,1.3,1,1,武豊,56,芝1800,稍,1:48.1,-0.8,6-3,35.1-36.6,36.3,486(-8),(ファーストソニア),"1,405.9"
12,1996/04/13,2阪神7,晴,10,明石特別(900万下),15,4,6,2.1,1,4,武豊,56,芝2000,良,2:01.5,0.4,11-12-12-10,35.0-36.6,36.0,494(+20),ミラーズエイト,210.0
13,1995/03/05,3京都4,曇,10,ゆきやなぎ賞(500万下),13,8,13,1.7,1,1,武豊,55,芝2000,良,2:02.6,0.0,2-2-3-3,37.5-34.6,34.4,474(0),(ダイタクサージャン),979.9
14,1995/02/04,2京都3,曇,3,4歳新馬,11,2,2,2.2,1,1,武豊,55,ダ1800,良,1:55.8,-0.3,6-7-2-2,38.1-37.4,37.1,474(0),(ヤグラグラビトン),590.0
