,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2000/09/02,2札幌1,雨,11,エルムS(G3),13,6,8,5.2,3,3,四位洋文,57,ダ1700,不,1:43.2,0.4,4-2-2-2,29.9-36.8,37.1,518(-9),シンコウスプレンダ,"1,106.7"
1,2000/07/20,盛岡,曇,10,マーキュリーC(G3),11,5,5,&nbsp;,2,1,四位洋文,57,ダ2000,良,2:06.8,-0.3,5-5-2-1,&nbsp;,&nbsp;,527(+1),(エビスヤマト),"3,000.0"
2,2000/06/22,大井,雨,9,帝王賞(G1),16,7,14,&nbsp;,10,10,四位洋文,57,ダ2000,良,2:07.2,1.6,10-10-6-4,34.5-39.1,40.5,526(0),ファストフレンド,&nbsp;
3,2000/06/04,3東京6,晴,11,安田記念(G1),18,6,11,187.2,17,11,四位洋文,58,芝1600,良,1:34.7,0.8,9-9,34.9-35.3,35.3,526(-5),フェアリーキングプローン,&nbsp;
4,2000/05/05,高崎,晴,9,群馬記念(G3),12,5,5,&nbsp;,1,2,四位洋文,56,ダ1500,良,1:36.1,0.8,5-3-4,&nbsp;,&nbsp;,531(-1),ビーマイナカヤマ,"1,050.0"
5,2000/04/23,3京都2,晴,11,アンタレスS(G3),16,5,9,4.3,2,5,四位洋文,59.5,ダ1800,良,1:51.1,1.5,2-2-2-2,35.8-37.0,38.2,532(+2),スマートボーイ,420.0
6,2000/03/20,名古屋,晴,9,名古屋大賞典(G3),12,8,11,&nbsp;,1,1,四位洋文,56,ダ1900,良,2:02.3,-0.2,&nbsp;,&nbsp;,&nbsp;,530(+4),(ゴールドプルーフ),"3,000.0"
7,2000/02/20,1東京8,曇,11,フェブラリーS(G1),16,3,5,12.5,8,6,四位洋文,57,ダ1600,良,1:36.2,0.6,7-7,33.7-37.9,37.1,526(-2),ウイングアロー,&nbsp;
8,2000/01/23,1京都8,雨,11,平安S(G3),16,7,13,4.9,2,1,四位洋文,57,ダ1800,不,1:49.8,-0.3,2-2-2-1,35.3-37.4,37.3,528(+3),(シアトルブリッジ),"4,259.5"
9,1999/12/29,大井,晴,9,東京大賞典(G1),16,2,4,&nbsp;,5,8,四位洋文,57,ダ2000,良,2:06.4,1.5,7-8-8-6,36.1-38.3,39.3,525(+6),ワールドクリーク,&nbsp;
