,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2021/11/16,大井,晴,11,ノベンバー賞競走(OP),10,4,4,10.5,4,9,笹川翼,57,ダ1200,良,1:14.9,2.4,7-6,34.7-37.8,39.8,523(+18),ライクアロケット,&nbsp;
1,2021/03/10,大井,晴,11,フジノウェーブ記念競(G),16,6,12,19.6,7,10,笹川翼,57,ダ1400,稍,1:27.5,1.5,14-13-12,35.4-38.5,38.9,505(+1),キャプテンキング,&nbsp;
2,2020/07/12,4阪神4,曇,11,プロキオンS(G3),16,1,1,113.7,15,15,荻野極,56,ダ1400,稍,1:23.9,2.1,12-12,34.3-35.6,36.7,504(+4),サンライズノヴァ,&nbsp;
3,2020/02/02,1東京2,晴,11,根岸S(G3),16,5,9,60.9,11,10,津村明秀,56,ダ1400,良,1:23.6,0.9,14-14,35.0-35.4,34.6,500(-6),モズアスコット,&nbsp;
4,2019/12/22,5阪神8,雨,12,ギャラクシーS(OP),16,7,14,10.8,6,7,古川吉洋,59,ダ1400,稍,1:24.9,0.7,13-10,35.3-36.5,36.1,506(+8),スマートダンディー,&nbsp;
5,2019/11/09,5東京3,晴,11,東京中日S杯武蔵野S(G3),16,8,16,12.5,4,8,福永祐一,56,ダ1600,良,1:35.7,1.1,11-12,34.7-36.0,35.7,498(-4),ワンダーリーデル,&nbsp;
6,2019/10/19,4京都6,雨,11,室町S(OP),16,4,8,10.5,5,4,藤岡佑介,57.5,ダ1200,不,1:09.8,0.8,15-15,34.3-34.7,34.1,502(0),モンペルデュ,330.0
7,2019/09/21,4中山6,曇,11,ながつきS(OP),15,4,7,22.1,7,5,大野拓弥,59,ダ1200,良,1:10.2,1.2,11-11,33.0-36.0,35.9,502(+4),ゴールドクイーン,220.0
8,2018/01/28,1東京2,晴,11,根岸S(G3),13,4,6,3.9,2,3,福永祐一,57,ダ1400,重,1:21.9,0.4,13-13,33.9-35.8,34.4,498(+10),ノンコノユメ,957.2
9,2017/12/03,4中京2,晴,11,チャンピオンズC(G1),15,6,12,9.6,5,7,ルメール,57,ダ1800,良,1:50.6,0.5,11-10-8-9,36.2-36.2,35.9,488(0),ゴールドドリーム,&nbsp;
10,2017/11/11,5東京3,晴,11,東京中日S杯武蔵野S(G3),16,8,16,3.7,2,5,福永祐一,57,ダ1600,良,1:36.1,0.6,14-15,35.1-35.5,35.1,488(-1),インカンテーション,380.0
11,2017/10/09,盛岡,曇,11,マイルチャンピオンシ(G1),16,7,14,3.5,3,4,福永祐一,57,ダ1600,稍,1:35.7,0.8,6-6,&nbsp;,35.1,489(+3),コパノリッキー,405.0
12,2017/07/09,3中京4,曇,11,プロキオンS(G3),15,5,8,2.8,1,2,福永祐一,57,ダ1400,良,1:23.2,0.3,12-9,34.2-36.9,36.0,486(0),キングズガード,"1,415.8"
